date,asset_i,asset_j,cov
2024-03-29,SPY,LQD,2.760287453224504e-05
2024-03-29,SPY,VNQ,3.05995788419131e-05
2024-03-29,SPY,GLD,2.3822307039336084e-05
2024-03-29,SPY,DBC,3.398990476710586e-05
2024-03-29,VEA,SPY,9.126914929917835e-05
2024-03-29,VEA,VEA,0.0001140645367562927
2024-03-29,VEA,EEM,0.00010957706821643825
2024-03-29,VEA,IEF,-1.0528779089340713e-05
2024-03-29,VEA,TLT,-1.7111784964783524e-05
2024-03-29,VEA,TIP,-1.1083527303082907e-05
2024-03-29,VEA,LQD,2.3257424050881257e-05
2024-03-29,VEA,VNQ,2.8528873744203446e-05
2024-03-29,VEA,GLD,2.4091066091359382e-05
2024-03-29,VEA,DBC,2.9781116298707662e-05
2024-03-29,EEM,SPY,0.00012025665803198544
2024-03-29,EEM,VEA,0.00010957706821643825
2024-03-29,EEM,EEM,0.00019029957767287568
2024-03-29,EEM,IEF,-1.3549310558630694e-05
2024-03-29,EEM,TLT,-2.0118203572640136e-05
2024-03-29,EEM,TIP,-1.408067399876335e-05
2024-03-29,EEM,LQD,3.170606774385364e-05
2024-03-29,EEM,VNQ,3.8756416619836624e-05
2024-03-29,EEM,GLD,2.8773126476734664e-05
2024-03-29,EEM,DBC,4.058274741874164e-05
2024-03-29,IEF,SPY,-1.0434698517888451e-05
2024-03-29,IEF,VEA,-1.0528779089340713e-05
2024-03-29,IEF,EEM,-1.3549310558630694e-05
2024-03-29,IEF,IEF,1.943280152802924e-05
2024-03-29,IEF,TLT,2.406146873448048e-05
2024-03-29,IEF,TIP,1.5464273858611688e-05
2024-03-29,IEF,LQD,2.533061701536167e-06
2024-03-29,IEF,VNQ,5.4836138994796765e-06
2024-03-29,IEF,GLD,2.6992037911966038e-06
2024-03-29,IEF,DBC,5.288868106304609e-06
2024-03-29,TLT,SPY,-1.6970350303915014e-05
2024-03-29,TLT,VEA,-1.7111784964783524e-05
2024-03-29,TLT,EEM,-2.0118203572640136e-05
2024-03-29,TLT,IEF,2.406146873448048e-05
2024-03-29,TLT,TLT,4.9675311922292636e-05
2024-03-29,TLT,TIP,2.5836722121611376e-05
2024-03-29,TLT,LQD,4.582004451318619e-06
2024-03-29,TLT,VNQ,9.62078408768977e-06
2024-03-29,TLT,GLD,1.8471929267065718e-06
2024-03-29,TLT,DBC,1.1594325506462312e-05
2024-03-29,TIP,SPY,-1.1593171264701823e-05
2024-03-29,TIP,VEA,-1.1083527303082907e-05
2024-03-29,TIP,EEM,-1.408067399876335e-05
2024-03-29,TIP,IEF,1.5464273858611688e-05
2024-03-29,TIP,TLT,2.5836722121611376e-05
2024-03-29,TIP,TIP,2.1421478287409305e-05
2024-03-29,TIP,LQD,3.7023517315268573e-06
2024-03-29,TIP,VNQ,5.128016972234706e-06
2024-03-29,TIP,GLD,1.5978396704846654e-06
2024-03-29,TIP,DBC,5.518956557732766e-06
2024-03-29,LQD,SPY,2.760287453224504e-05
2024-03-29,LQD,VEA,2.3257424050881257e-05
2024-03-29,LQD,EEM,3.170606774385364e-05
2024-03-29,LQD,IEF,2.533061701536167e-06
2024-03-29,LQD,TLT,4.582004451318619e-06
2024-03-29,LQD,TIP,3.7023517315268573e-06
2024-03-29,LQD,LQD,3.110392111651877e-05
2024-03-29,LQD,VNQ,9.598742754784449e-06
2024-03-29,LQD,GLD,5.00295509256503e-06
2024-03-29,LQD,DBC,6.452611318114228e-06
2024-03-29,VNQ,SPY,3.05995788419131e-05
2024-03-29,VNQ,VEA,2.8528873744203446e-05
2024-03-29,VNQ,EEM,3.8756416619836624e-05
2024-03-29,VNQ,IEF,5.4836138994796765e-06
2024-03-29,VNQ,TLT,9.62078408768977e-06
2024-03-29,VNQ,TIP,5.128016972234706e-06
2024-03-29,VNQ,LQD,9.598742754784449e-06
2024-03-29,VNQ,VNQ,0.0001050418558034701
2024-03-29,VNQ,GLD,1.1954502134824658e-05
2024-03-29,VNQ,DBC,4.6663685709118905e-05
2024-03-29,GLD,SPY,2.3822307039336084e-05
2024-03-29,GLD,VEA,2.4091066091359382e-05
2024-03-29,GLD,EEM,2.8773126476734664e-05
2024-03-29,GLD,IEF,2.6992037911966038e-06
2024-03-29,GLD,TLT,1.8471929267065718e-06
2024-03-29,GLD,TIP,1.5978396704846654e-06
2024-03-29,GLD,LQD,5.00295509256503e-06
2024-03-29,GLD,VNQ,1.1954502134824658e-05
2024-03-29,GLD,GLD,7.741409618024595e-05
2024-03-29,GLD,DBC,1.3581471908786537e-05
2024-03-29,DBC,SPY,3.398990476710586e-05
2024-03-29,DBC,VEA,2.9781116298707662e-05
2024-03-29,DBC,EEM,4.058274741874164e-05
2024-03-29,DBC,IEF,5.288868106304609e-06
2024-03-29,DBC,TLT,1.1594325506462312e-05
2024-03-29,DBC,TIP,5.518956557732766e-06
2024-03-29,DBC,LQD,6.452611318114228e-06
2024-03-29,DBC,VNQ,4.6663685709118905e-05
2024-03-29,DBC,GLD,1.3581471908786537e-05
2024-03-29,DBC,DBC,0.00015521580267258063
2024-04-30,SPY,SPY,0.00013055736463966252
2024-04-30,SPY,VEA,9.201860736690234e-05
2024-04-30,SPY,EEM,0.00012011923196051939
2024-04-30,SPY,IEF,-1.0073929870276324e-05
2024-04-30,SPY,TLT,-1.6696208577918416e-05
2024-04-30,SPY,TIP,-1.1427139041761875e-05
2024-04-30,SPY,LQD,2.7843280165650893e-05
2024-04-30,SPY,VNQ,3.1790113570714796e-05
2024-04-30,SPY,GLD,2.4461063281599414e-05
2024-04-30,SPY,DBC,3.5030717297052594e-05
2024-04-30,VEA,SPY,9.201860736690234e-05
2024-04-30,VEA,VEA,0.0001157142282333287
2024-04-30,VEA,EEM,0.00011096409496902295
2024-04-30,VEA,IEF,-9.867569700512296e-06
2024-04-30,VEA,TLT,-1.6414519139357854e-05
2024-04-30,VEA,TIP,-1.0594544416022142e-05
2024-04-30,VEA,LQD,2.360801978102615e-05
2024-04-30,VEA,VNQ,2.9688972577586793e-05
2024-04-30,VEA,GLD,2.533168660333398e-05
2024-04-30,VEA,DBC,3.1006974309424875e-05
2024-04-30,EEM,SPY,0.00012011923196051939
2024-04-30,EEM,VEA,0.00011096409496902295
2024-04-30,EEM,EEM,0.00019252740575043654
2024-04-30,EEM,IEF,-1.2828136531173826e-05
2024-04-30,EEM,TLT,-1.955678908617846e-05
2024-04-30,EEM,TIP,-1.3763427793065375e-05
2024-04-30,EEM,LQD,3.1900679683938116e-05
2024-04-30,EEM,VNQ,4.0627235395670515e-05
2024-04-30,EEM,GLD,3.0090195405467857e-05
2024-04-30,EEM,DBC,4.1654965658619167e-05
2024-04-30,IEF,SPY,-1.0073929870276324e-05
2024-04-30,IEF,VEA,-9.867569700512296e-06
2024-04-30,IEF,EEM,-1.2828136531173826e-05
2024-04-30,IEF,IEF,1.9591197038210813e-05
2024-04-30,IEF,TLT,2.4193819829146583e-05
2024-04-30,IEF,TIP,1.5614039554194006e-05
2024-04-30,IEF,LQD,2.5286507553170633e-06
2024-04-30,IEF,VNQ,5.4079869702853295e-06
2024-04-30,IEF,GLD,2.4765414948951617e-06
2024-04-30,IEF,DBC,4.772060284749621e-06
2024-04-30,TLT,SPY,-1.6696208577918416e-05
2024-04-30,TLT,VEA,-1.6414519139357854e-05
2024-04-30,TLT,EEM,-1.955678908617846e-05
2024-04-30,TLT,IEF,2.4193819829146583e-05
2024-04-30,TLT,TLT,4.9915026563566904e-05
2024-04-30,TLT,TIP,2.5931163398627002e-05
2024-04-30,TLT,LQD,4.3247848666703855e-06
2024-04-30,TLT,VNQ,9.67092423548116e-06
2024-04-30,TLT,GLD,1.756749047205794e-06
2024-04-30,TLT,DBC,1.034881972786133e-05
2024-04-30,TIP,SPY,-1.1427139041761875e-05
2024-04-30,TIP,VEA,-1.0594544416022142e-05
2024-04-30,TIP,EEM,-1.3763427793065375e-05
2024-04-30,TIP,IEF,1.5614039554194006e-05
2024-04-30,TIP,TLT,2.5931163398627002e-05
2024-04-30,TIP,TIP,2.1575202735145308e-05
2024-04-30,TIP,LQD,3.8089523734521888e-06
2024-04-30,TIP,VNQ,5.025150807676816e-06
2024-04-30,TIP,GLD,1.3533689221805389e-06
2024-04-30,TIP,DBC,5.118459355059432e-06
2024-04-30,LQD,SPY,2.7843280165650893e-05
2024-04-30,LQD,VEA,2.360801978102615e-05
2024-04-30,LQD,EEM,3.1900679683938116e-05
2024-04-30,LQD,IEF,2.5286507553170633e-06
2024-04-30,LQD,TLT,4.3247848666703855e-06
2024-04-30,LQD,TIP,3.8089523734521888e-06
2024-04-30,LQD,LQD,3.078974165775569e-05
2024-04-30,LQD,VNQ,1.0122079001528732e-05
2024-04-30,LQD,GLD,5.738502136994542e-06
2024-04-30,LQD,DBC,6.602722767245359e-06
2024-04-30,VNQ,SPY,3.1790113570714796e-05
2024-04-30,VNQ,VEA,2.9688972577586793e-05
2024-04-30,VNQ,EEM,4.0627235395670515e-05
2024-04-30,VNQ,IEF,5.4079869702853295e-06
2024-04-30,VNQ,TLT,9.67092423548116e-06
2024-04-30,VNQ,TIP,5.025150807676816e-06
2024-04-30,VNQ,LQD,1.0122079001528732e-05
2024-04-30,VNQ,VNQ,0.00010607211904389731
2024-04-30,VNQ,GLD,1.2190816924286481e-05
2024-04-30,VNQ,DBC,4.876341322136914e-05
2024-04-30,GLD,SPY,2.4461063281599414e-05
2024-04-30,GLD,VEA,2.533168660333398e-05
2024-04-30,GLD,EEM,3.0090195405467857e-05
2024-04-30,GLD,IEF,2.4765414948951617e-06
2024-04-30,GLD,TLT,1.756749047205794e-06
2024-04-30,GLD,TIP,1.3533689221805389e-06
2024-04-30,GLD,LQD,5.738502136994542e-06
2024-04-30,GLD,VNQ,1.2190816924286481e-05
2024-04-30,GLD,GLD,7.823034345363302e-05
2024-04-30,GLD,DBC,1.5668147612528598e-05
2024-04-30,DBC,SPY,3.5030717297052594e-05
2024-04-30,DBC,VEA,3.1006974309424875e-05
2024-04-30,DBC,EEM,4.1654965658619167e-05
2024-04-30,DBC,IEF,4.772060284749621e-06
2024-04-30,DBC,TLT,1.034881972786133e-05
2024-04-30,DBC,TIP,5.118459355059432e-06
2024-04-30,DBC,LQD,6.602722767245359e-06
2024-04-30,DBC,VNQ,4.876341322136914e-05
2024-04-30,DBC,GLD,1.5668147612528598e-05
2024-04-30,DBC,DBC,0.00015681295565943414
2024-05-31,SPY,SPY,0.00013234269910389958
2024-05-31,SPY,VEA,9.275068144554824e-05
2024-05-31,SPY,EEM,0.00011980667617129833
2024-05-31,SPY,IEF,-9.949878191805248e-06
2024-05-31,SPY,TLT,-1.6980435914765025e-05
2024-05-31,SPY,TIP,-1.1340926430826557e-05
2024-05-31,SPY,LQD,2.8740124115679556e-05
2024-05-31,SPY,VNQ,3.253939365616597e-05
2024-05-31,SPY,GLD,2.7107276304127073e-05
2024-05-31,SPY,DBC,3.498035435359124e-05
2024-05-31,VEA,SPY,9.275068144554824e-05
2024-05-31,VEA,VEA,0.00011590843391736775
2024-05-31,VEA,EEM,0.00011107150263720612
2024-05-31,VEA,IEF,-9.721225861910967e-06
2024-05-31,VEA,TLT,-1.6456848419476153e-05
2024-05-31,VEA,TIP,-1.06728916639533e-05
2024-05-31,VEA,LQD,2.4233774020731583e-05
2024-05-31,VEA,VNQ,3.038554644877337e-05
2024-05-31,VEA,GLD,2.7614856051350337e-05
2024-05-31,VEA,DBC,3.1297483072521995e-05
2024-05-31,EEM,SPY,0.00011980667617129833
2024-05-31,EEM,VEA,0.00011107150263720612
2024-05-31,EEM,EEM,0.00019224098387210368
2024-05-31,EEM,IEF,-1.2643309407304084e-05
2024-05-31,EEM,TLT,-1.98519604488876e-05
2024-05-31,EEM,TIP,-1.3978007212075322e-05
2024-05-31,EEM,LQD,3.247055706758902e-05
2024-05-31,EEM,VNQ,4.018628648866349e-05
2024-05-31,EEM,GLD,3.186076023416814e-05
2024-05-31,EEM,DBC,4.1401358103927e-05
2024-05-31,IEF,SPY,-9.949878191805248e-06
2024-05-31,IEF,VEA,-9.721225861910967e-06
2024-05-31,IEF,EEM,-1.2643309407304084e-05
2024-05-31,IEF,IEF,1.9406251715646773e-05
2024-05-31,IEF,TLT,2.4239002730288397e-05
2024-05-31,IEF,TIP,1.544158561256315e-05
2024-05-31,IEF,LQD,2.417510625606012e-06
2024-05-31,IEF,VNQ,5.3742906313404996e-06
2024-05-31,IEF,GLD,2.2654136132232305e-06
2024-05-31,IEF,DBC,4.424031232206623e-06
2024-05-31,TLT,SPY,-1.6980435914765025e-05
2024-05-31,TLT,VEA,-1.6456848419476153e-05
2024-05-31,TLT,EEM,-1.98519604488876e-05
2024-05-31,TLT,IEF,2.4239002730288397e-05
2024-05-31,TLT,TLT,5.0541305092191375e-05
2024-05-31,TLT,TIP,2.6019416613534733e-05
2024-05-31,TLT,LQD,4.190927889129357e-06
2024-05-31,TLT,VNQ,9.652362186852495e-06
2024-05-31,TLT,GLD,1.5595460470371019e-06
2024-05-31,TLT,DBC,9.91498610383281e-06
2024-05-31,TIP,SPY,-1.1340926430826557e-05
2024-05-31,TIP,VEA,-1.06728916639533e-05
2024-05-31,TIP,EEM,-1.3978007212075322e-05
2024-05-31,TIP,IEF,1.544158561256315e-05
2024-05-31,TIP,TLT,2.6019416613534733e-05
2024-05-31,TIP,TIP,2.1526027781604288e-05
2024-05-31,TIP,LQD,3.6387832239155495e-06
2024-05-31,TIP,VNQ,4.741815360190785e-06
2024-05-31,TIP,GLD,1.4871589579888811e-06
2024-05-31,TIP,DBC,4.884252967571158e-06
2024-05-31,LQD,SPY,2.8740124115679556e-05
2024-05-31,LQD,VEA,2.4233774020731583e-05
2024-05-31,LQD,EEM,3.247055706758902e-05
2024-05-31,LQD,IEF,2.417510625606012e-06
2024-05-31,LQD,TLT,4.190927889129357e-06
2024-05-31,LQD,TIP,3.6387832239155495e-06
2024-05-31,LQD,LQD,3.08819813855579e-05
2024-05-31,LQD,VNQ,9.929293037798868e-06
2024-05-31,LQD,GLD,6.322383481978514e-06
2024-05-31,LQD,DBC,6.989187077321777e-06
2024-05-31,VNQ,SPY,3.253939365616597e-05
2024-05-31,VNQ,VEA,3.038554644877337e-05
2024-05-31,VNQ,EEM,4.018628648866349e-05
2024-05-31,VNQ,IEF,5.3742906313404996e-06
2024-05-31,VNQ,TLT,9.652362186852495e-06
2024-05-31,VNQ,TIP,4.741815360190785e-06
2024-05-31,VNQ,LQD,9.929293037798868e-06
2024-05-31,VNQ,VNQ,0.00010638831511860815
2024-05-31,VNQ,GLD,1.2914647511913295e-05
2024-05-31,VNQ,DBC,4.9322365223765435e-05
2024-05-31,GLD,SPY,2.7107276304127073e-05
2024-05-31,GLD,VEA,2.7614856051350337e-05
2024-05-31,GLD,EEM,3.186076023416814e-05
2024-05-31,GLD,IEF,2.2654136132232305e-06
2024-05-31,GLD,TLT,1.5595460470371019e-06
2024-05-31,GLD,TIP,1.4871589579888811e-06
2024-05-31,GLD,LQD,6.322383481978514e-06
2024-05-31,GLD,VNQ,1.2914647511913295e-05
2024-05-31,GLD,GLD,8.003435299872343e-05
2024-05-31,GLD,DBC,1.661329162093162e-05
2024-05-31,DBC,SPY,3.498035435359124e-05
2024-05-31,DBC,VEA,3.1297483072521995e-05
2024-05-31,DBC,EEM,4.1401358103927e-05
2024-05-31,DBC,IEF,4.424031232206623e-06
2024-05-31,DBC,TLT,9.91498610383281e-06
2024-05-31,DBC,TIP,4.884252967571158e-06
2024-05-31,DBC,LQD,6.989187077321777e-06
2024-05-31,DBC,VNQ,4.9322365223765435e-05
2024-05-31,DBC,GLD,1.661329162093162e-05
2024-05-31,DBC,DBC,0.00015518125879713246
2024-06-28,SPY,SPY,0.00013200734692640672
2024-06-28,SPY,VEA,9.212940054882055e-05
2024-06-28,SPY,EEM,0.00011873500208285926
2024-06-28,SPY,IEF,-9.984713814792163e-06
2024-06-28,SPY,TLT,-1.6860710463170108e-05
2024-06-28,SPY,TIP,-1.142912166003829e-05
2024-06-28,SPY,LQD,2.8531423767324144e-05
2024-06-28,SPY,VNQ,3.1789802788019136e-05
2024-06-28,SPY,GLD,2.7590047855417598e-05
2024-06-28,SPY,DBC,3.369352775752122e-05
2024-06-28,VEA,SPY,9.212940054882055e-05
2024-06-28,VEA,VEA,0.0001155128562906895
2024-06-28,VEA,EEM,0.00010957597069309598
2024-06-28,VEA,IEF,-9.857396847421126e-06
2024-06-28,VEA,TLT,-1.6487777346920496e-05
2024-06-28,VEA,TIP,-1.0646167545133884e-05
2024-06-28,VEA,LQD,2.3165233445931242e-05
2024-06-28,VEA,VNQ,2.9434167081042743e-05
2024-06-28,VEA,GLD,2.857009006391235e-05
2024-06-28,VEA,DBC,3.089148748097524e-05
2024-06-28,EEM,SPY,0.00011873500208285926
2024-06-28,EEM,VEA,0.00010957597069309598
2024-06-28,EEM,EEM,0.00018993704315003364
2024-06-28,EEM,IEF,-1.248473776996691e-05
2024-06-28,EEM,TLT,-1.9362667200876808e-05
2024-06-28,EEM,TIP,-1.3796511792755914e-05
2024-06-28,EEM,LQD,3.192232189021979e-05
2024-06-28,EEM,VNQ,3.886060935976158e-05
2024-06-28,EEM,GLD,3.351526877055781e-05
2024-06-28,EEM,DBC,4.043319322574475e-05
2024-06-28,IEF,SPY,-9.984713814792163e-06
2024-06-28,IEF,VEA,-9.857396847421126e-06
2024-06-28,IEF,EEM,-1.248473776996691e-05
2024-06-28,IEF,IEF,1.90766026693494e-05
2024-06-28,IEF,TLT,2.37127702830105e-05
2024-06-28,IEF,TIP,1.5011900870649757e-05
2024-06-28,IEF,LQD,2.2381387008454287e-06
2024-06-28,IEF,VNQ,5.3516843828270974e-06
2024-06-28,IEF,GLD,2.0774875256959714e-06
2024-06-28,IEF,DBC,4.080070040893885e-06
2024-06-28,TLT,SPY,-1.6860710463170108e-05
2024-06-28,TLT,VEA,-1.6487777346920496e-05
2024-06-28,TLT,EEM,-1.9362667200876808e-05
2024-06-28,TLT,IEF,2.37127702830105e-05
2024-06-28,TLT,TLT,4.94679762839199e-05
2024-06-28,TLT,TIP,2.5184061692194384e-05
2024-06-28,TLT,LQD,4.115988045710926e-06
2024-06-28,TLT,VNQ,9.70223298941669e-06
2024-06-28,TLT,GLD,1.233067089625164e-06
2024-06-28,TLT,DBC,9.409919319759306e-06
2024-06-28,TIP,SPY,-1.142912166003829e-05
2024-06-28,TIP,VEA,-1.0646167545133884e-05
2024-06-28,TIP,EEM,-1.3796511792755914e-05
2024-06-28,TIP,IEF,1.5011900870649757e-05
2024-06-28,TIP,TLT,2.5184061692194384e-05
2024-06-28,TIP,TIP,2.1002645145981596e-05
2024-06-28,TIP,LQD,3.432201027300803e-06
2024-06-28,TIP,VNQ,4.61313866776261e-06
2024-06-28,TIP,GLD,1.1049460018941645e-06
2024-06-28,TIP,DBC,4.377669849352087e-06
2024-06-28,LQD,SPY,2.8531423767324144e-05
2024-06-28,LQD,VEA,2.3165233445931242e-05
2024-06-28,LQD,EEM,3.192232189021979e-05
2024-06-28,LQD,IEF,2.2381387008454287e-06
2024-06-28,LQD,TLT,4.115988045710926e-06
2024-06-28,LQD,TIP,3.432201027300803e-06
2024-06-28,LQD,LQD,3.0693135370132075e-05
2024-06-28,LQD,VNQ,9.742121782856522e-06
2024-06-28,LQD,GLD,5.807751561828614e-06
2024-06-28,LQD,DBC,7.015369453878443e-06
2024-06-28,VNQ,SPY,3.1789802788019136e-05
2024-06-28,VNQ,VEA,2.9434167081042743e-05
2024-06-28,VNQ,EEM,3.886060935976158e-05
2024-06-28,VNQ,IEF,5.3516843828270974e-06
2024-06-28,VNQ,TLT,9.70223298941669e-06
2024-06-28,VNQ,TIP,4.61313866776261e-06
2024-06-28,VNQ,LQD,9.742121782856522e-06
2024-06-28,VNQ,VNQ,0.00010477725125836698
2024-06-28,VNQ,GLD,1.3355713036908607e-05
2024-06-28,VNQ,DBC,4.85421187930503e-05
2024-06-28,GLD,SPY,2.7590047855417598e-05
2024-06-28,GLD,VEA,2.857009006391235e-05
2024-06-28,GLD,EEM,3.351526877055781e-05
2024-06-28,GLD,IEF,2.0774875256959714e-06
2024-06-28,GLD,TLT,1.233067089625164e-06
2024-06-28,GLD,TIP,1.1049460018941645e-06
2024-06-28,GLD,LQD,5.807751561828614e-06
2024-06-28,GLD,VNQ,1.3355713036908607e-05
2024-06-28,GLD,GLD,8.117227768326226e-05
2024-06-28,GLD,DBC,1.6333182286695e-05
2024-06-28,DBC,SPY,3.369352775752122e-05
2024-06-28,DBC,VEA,3.089148748097524e-05
2024-06-28,DBC,EEM,4.043319322574475e-05
2024-06-28,DBC,IEF,4.080070040893885e-06
2024-06-28,DBC,TLT,9.409919319759306e-06
2024-06-28,DBC,TIP,4.377669849352087e-06
2024-06-28,DBC,LQD,7.015369453878443e-06
2024-06-28,DBC,VNQ,4.85421187930503e-05
2024-06-28,DBC,GLD,1.6333182286695e-05
2024-06-28,DBC,DBC,0.0001522553712949834
2024-07-31,SPY,SPY,0.00013249716514941842
2024-07-31,SPY,VEA,9.072016375835757e-05
2024-07-31,SPY,EEM,0.00011766604015027314
2024-07-31,SPY,IEF,-8.964416255723156e-06
2024-07-31,SPY,TLT,-1.5610014367785886e-05
2024-07-31,SPY,TIP,-1.022737354264458e-05
2024-07-31,SPY,LQD,2.8516270774975375e-05
2024-07-31,SPY,VNQ,3.111508181637323e-05
2024-07-31,SPY,GLD,2.8160764680812172e-05
2024-07-31,SPY,DBC,3.165734223072816e-05
2024-07-31,VEA,SPY,9.072016375835757e-05
2024-07-31,VEA,VEA,0.00011273360620148577
2024-07-31,VEA,EEM,0.00010707514878543353
2024-07-31,VEA,IEF,-9.01836756740719e-06
2024-07-31,VEA,TLT,-1.5181208110549519e-05
2024-07-31,VEA,TIP,-9.624230604800193e-06
2024-07-31,VEA,LQD,2.2500349444078455e-05
2024-07-31,VEA,VNQ,2.729906902502882e-05
2024-07-31,VEA,GLD,2.8049351845618083e-05
2024-07-31,VEA,DBC,2.9179385330461027e-05
2024-07-31,EEM,SPY,0.00011766604015027314
2024-07-31,EEM,VEA,0.00010707514878543353
2024-07-31,EEM,EEM,0.00018694363477915867
2024-07-31,EEM,IEF,-1.1246848402735588e-05
2024-07-31,EEM,TLT,-1.764393697694506e-05
2024-07-31,EEM,TIP,-1.232319742899205e-05
2024-07-31,EEM,LQD,3.144132416554214e-05
2024-07-31,EEM,VNQ,3.7243517051355496e-05
2024-07-31,EEM,GLD,3.2883419776365154e-05
2024-07-31,EEM,DBC,3.795154460447833e-05
2024-07-31,IEF,SPY,-8.964416255723156e-06
2024-07-31,IEF,VEA,-9.01836756740719e-06
2024-07-31,IEF,EEM,-1.1246848402735588e-05
2024-07-31,IEF,IEF,1.8959420479921023e-05
2024-07-31,IEF,TLT,2.3512108211891174e-05
2024-07-31,IEF,TIP,1.4797370469583066e-05
2024-07-31,IEF,LQD,2.4608490303890825e-06
2024-07-31,IEF,VNQ,5.696982191980695e-06
2024-07-31,IEF,GLD,2.087400482980633e-06
2024-07-31,IEF,DBC,5.486054405536889e-06
2024-07-31,TLT,SPY,-1.5610014367785886e-05
2024-07-31,TLT,VEA,-1.5181208110549519e-05
2024-07-31,TLT,EEM,-1.764393697694506e-05
2024-07-31,TLT,IEF,2.3512108211891174e-05
2024-07-31,TLT,TLT,4.8910328347220755e-05
2024-07-31,TLT,TIP,2.4679602423525044e-05
2024-07-31,TLT,LQD,4.501954636079315e-06
2024-07-31,TLT,VNQ,1.0466865241633296e-05
2024-07-31,TLT,GLD,1.051018036329563e-06
2024-07-31,TLT,DBC,1.1299755379595833e-05
2024-07-31,TIP,SPY,-1.022737354264458e-05
2024-07-31,TIP,VEA,-9.624230604800193e-06
2024-07-31,TIP,EEM,-1.232319742899205e-05
2024-07-31,TIP,IEF,1.4797370469583066e-05
2024-07-31,TIP,TLT,2.4679602423525044e-05
2024-07-31,TIP,TIP,2.0557405552886666e-05
2024-07-31,TIP,LQD,3.6270122835660026e-06
2024-07-31,TIP,VNQ,4.905592024281391e-06
2024-07-31,TIP,GLD,8.611644277604388e-07
2024-07-31,TIP,DBC,5.4925038845633375e-06
2024-07-31,LQD,SPY,2.8516270774975375e-05
2024-07-31,LQD,VEA,2.2500349444078455e-05
2024-07-31,LQD,EEM,3.144132416554214e-05
2024-07-31,LQD,IEF,2.4608490303890825e-06
2024-07-31,LQD,TLT,4.501954636079315e-06
2024-07-31,LQD,TIP,3.6270122835660026e-06
2024-07-31,LQD,LQD,3.079409790151154e-05
2024-07-31,LQD,VNQ,9.406185674549569e-06
2024-07-31,LQD,GLD,6.03794733821798e-06
2024-07-31,LQD,DBC,6.598746606760226e-06
2024-07-31,VNQ,SPY,3.111508181637323e-05
2024-07-31,VNQ,VEA,2.729906902502882e-05
2024-07-31,VNQ,EEM,3.7243517051355496e-05
2024-07-31,VNQ,IEF,5.696982191980695e-06
2024-07-31,VNQ,TLT,1.0466865241633296e-05
2024-07-31,VNQ,TIP,4.905592024281391e-06
2024-07-31,VNQ,LQD,9.406185674549569e-06
2024-07-31,VNQ,VNQ,0.00010357107271059514
2024-07-31,VNQ,GLD,1.2259212088077897e-05
2024-07-31,VNQ,DBC,4.7962641177373984e-05
2024-07-31,GLD,SPY,2.8160764680812172e-05
2024-07-31,GLD,VEA,2.8049351845618083e-05
2024-07-31,GLD,EEM,3.2883419776365154e-05
2024-07-31,GLD,IEF,2.087400482980633e-06
2024-07-31,GLD,TLT,1.051018036329563e-06
2024-07-31,GLD,TIP,8.611644277604388e-07
2024-07-31,GLD,LQD,6.03794733821798e-06
2024-07-31,GLD,VNQ,1.2259212088077897e-05
2024-07-31,GLD,GLD,7.995605823546043e-05
2024-07-31,GLD,DBC,1.5293729523458892e-05
2024-07-31,DBC,SPY,3.165734223072816e-05
2024-07-31,DBC,VEA,2.9179385330461027e-05
2024-07-31,DBC,EEM,3.795154460447833e-05
2024-07-31,DBC,IEF,5.486054405536889e-06
2024-07-31,DBC,TLT,1.1299755379595833e-05
2024-07-31,DBC,TIP,5.4925038845633375e-06
2024-07-31,DBC,LQD,6.598746606760226e-06
2024-07-31,DBC,VNQ,4.7962641177373984e-05
2024-07-31,DBC,GLD,1.5293729523458892e-05
2024-07-31,DBC,DBC,0.00015351370397591029
2024-08-30,SPY,SPY,0.00013015801341044022
2024-08-30,SPY,VEA,8.937814438651504e-05
2024-08-30,SPY,EEM,0.00011453224706654167
2024-08-30,SPY,IEF,-9.36838292223349e-06
2024-08-30,SPY,TLT,-1.6750077527126893e-05
2024-08-30,SPY,TIP,-1.0441256050414355e-05
2024-08-30,SPY,LQD,2.788057464728545e-05
2024-08-30,SPY,VNQ,2.9655052651250157e-05
2024-08-30,SPY,GLD,2.7251979195191653e-05
2024-08-30,SPY,DBC,3.203781101859294e-05
2024-08-30,VEA,SPY,8.937814438651504e-05
2024-08-30,VEA,VEA,0.00011216751385496848
2024-08-30,VEA,EEM,0.00010523532141209283
2024-08-30,VEA,IEF,-9.601877427071787e-06
2024-08-30,VEA,TLT,-1.6232703250729128e-05
2024-08-30,VEA,TIP,-9.869641926212948e-06
2024-08-30,VEA,LQD,2.254458578944072e-05
2024-08-30,VEA,VNQ,2.623734283582984e-05
2024-08-30,VEA,GLD,2.8031498871842534e-05
2024-08-30,VEA,DBC,2.895093340364771e-05
2024-08-30,EEM,SPY,0.00011453224706654167
2024-08-30,EEM,VEA,0.00010523532141209283
2024-08-30,EEM,EEM,0.00018301936433486228
2024-08-30,EEM,IEF,-1.1751926162352448e-05
2024-08-30,EEM,TLT,-1.904538826941176e-05
2024-08-30,EEM,TIP,-1.2519299203244683e-05
2024-08-30,EEM,LQD,3.08099884514675e-05
2024-08-30,EEM,VNQ,3.560327985589307e-05
